org_id remap_id freebase_id
2674 3573 http://dbpedia.org/resource/The_Loss_of_Sexual_Innocence
2197 3580 http://dbpedia.org/resource/Firelight_(1964_film)
2129 3584 http://dbpedia.org/resource/The_Saltmen_of_Tibet
801 3587 http://dbpedia.org/resource/Harriet_the_Spy_(film)
2690 3594 http://dbpedia.org/resource/An_Ideal_Husband_(1999_film)
3711 3603 http://dbpedia.org/resource/Sarafina!_(film)
945 3605 http://dbpedia.org/resource/Top_Hat
476 3617 http://dbpedia.org/resource/Out_of_the_Inkwell
3876 3620 http://dbpedia.org/resource/Jerry_and_Tom
446 3626 http://dbpedia.org/resource/Farewell_My_Concubine_(film)
425 3631 http://dbpedia.org/resource/Blue_Sky_(film)
1255 3634 http://dbpedia.org/resource/Bad_Taste
263 3648 http://dbpedia.org/resource/Ladybird,_Ladybird_(film)
2682 3659 http://dbpedia.org/resource/Limbo_(1999_film)
3115 3662 http://dbpedia.org/resource/Flawless_(1999_film)
1972 3663 http://dbpedia.org/resource/A_Nightmare_on_Elm_Street_5:_The_Dream_Child
1880 3687 http://dbpedia.org/resource/Lawn_Dogs
2018 3691 http://dbpedia.org/resource/Bambi
3379 3693 http://dbpedia.org/resource/On_the_Beach_(1959_film)
3738 3697 http://dbpedia.org/resource/The_Sugarland_Express
3060 3705 http://dbpedia.org/resource/Commitments
2252 3716 http://dbpedia.org/resource/Everyone's_Hero
3449 3717 http://dbpedia.org/resource/The_Good_Mother_(1988_film)
2101 3718 http://dbpedia.org/resource/Squanto:_A_Warrior's_Tale
1223 3723 http://dbpedia.org/resource/A_Grand_Day_Out
2657 3725 http://dbpedia.org/resource/The_Rocky_Horror_Picture_Show
433 3730 http://dbpedia.org/resource/Clean_Slate_(1994_film)
1845 3731 http://dbpedia.org/resource/Zero_Effect
337 3732 http://dbpedia.org/resource/What's_Eating_Gilbert_Grape
3108 3735 http://dbpedia.org/resource/The_Fisher_King
1606 3740 http://dbpedia.org/resource/Kull_the_Conqueror
3452 3745 http://dbpedia.org/resource/Romeo_Must_Die
930 3750 http://dbpedia.org/resource/Notorious_(1946_film)
3330 3751 http://dbpedia.org/resource/Splendor_in_the_Grass_(1981_film)
3326 3752 http://dbpedia.org/resource/What_Planet_Are_You_From%3F
3899 3753 http://dbpedia.org/resource/The_Circus_(film)
2185 3761 http://dbpedia.org/resource/I_Confess_(film)
842 3764 http://dbpedia.org/resource/Bordello_of_Blood
3527 3765 http://dbpedia.org/resource/Predator_(film)
3862 3766 http://dbpedia.org/resource/About_Adam
1202 3767 http://dbpedia.org/resource/Withnail_and_I
640 3770 http://dbpedia.org/resource/Diabolique_(1996_film)
907 3773 http://dbpedia.org/resource/The_Gay_Divorcee
3113 3776 http://dbpedia.org/resource/End_of_Days_(film)
943 3780 http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir
2665 3781 http://dbpedia.org/resource/Earth_vs._the_Flying_Saucers
2966 3787 http://dbpedia.org/resource/The_Straight_Story
2497 3802 http://dbpedia.org/resource/Message_in_a_Bottle_(film)
1727 3805 http://dbpedia.org/resource/The_Horse_Whisperer_(film)
1317 3810 http://dbpedia.org/resource/I'm_Not_Rappaport_(film)
3920 3815 http://dbpedia.org/resource/Faraway,_So_Close!
3039 3817 http://dbpedia.org/resource/Trading_Places
1824 3821 http://dbpedia.org/resource/Homegrown_(film)
2498 3822 http://dbpedia.org/resource/My_Favorite_Martian_(film)
298 3823 http://dbpedia.org/resource/Pushing_Hands_(film)
2461 3827 http://dbpedia.org/resource/Leatherface:_The_Texas_Chainsaw_Massacre_III
3081 3836 http://dbpedia.org/resource/Sleepy_Hollow_(film)
3500 3837 http://dbpedia.org/resource/Mr._Saturday_Night
1844 3838 http://dbpedia.org/resource/Live_Flesh_(film)
3042 3845 http://dbpedia.org/resource/Meatballs_III:_Summer_Job
2809 3852 http://dbpedia.org/resource/Love_Stinks_(film)
1305 3862 http://dbpedia.org/resource/Paris,_Texas_(film)
1090 3864 http://dbpedia.org/resource/Platoon_(film)
3732 3880 http://dbpedia.org/resource/Fury
330 3882 http://dbpedia.org/resource/Tales_from_the_Hood
3483 3883 http://dbpedia.org/resource/The_Road_to_El_Dorado
434 3895 http://dbpedia.org/resource/Cliffhanger_(film)
2762 3896 http://dbpedia.org/resource/The_Sixth_Sense
217 3907 http://dbpedia.org/resource/The_Babysitter
3694 3911 http://dbpedia.org/resource/The_Toxic_Avenger_Part_II
1013 3921 http://dbpedia.org/resource/The_Parent_Trap_(1961_film)
3451 3922 http://dbpedia.org/resource/Guess_Who's_Coming_to_Dinner
1030 3924 http://dbpedia.org/resource/Pete's_Dragon
79 3940 http://dbpedia.org/resource/The_Juror
1985 3950 http://dbpedia.org/resource/Halloween_4:_The_Return_of_Michael_Myers
3233 3953 http://dbpedia.org/resource/Smashing_Time
2317 3957 http://dbpedia.org/resource/The_Alarmist
3556 3962 http://dbpedia.org/resource/The_Virgin_Suicides_(film)
1179 3964 http://dbpedia.org/resource/The_Grifters_(film)
3333 3970 http://dbpedia.org/resource/The_Killing_of_Sister_George
2385 3971 http://dbpedia.org/resource/Home_Fries_(film)
2507 3980 http://dbpedia.org/resource/Breakfast_of_Champions_(film)
2326 3982 http://dbpedia.org/resource/Shattered_Image
3572 3984 http://dbpedia.org/resource/Carnosaur_(film)
455 4001 http://dbpedia.org/resource/Free_Willy
3244 4005 http://dbpedia.org/resource/The_Goodbye_Girl
1097 4006 http://dbpedia.org/resource/E.T._the_Extra-Terrestrial
2369 4007 http://dbpedia.org/resource/Desperately_Seeking_Susan
1423 4011 http://dbpedia.org/resource/Hearts_and_Minds_(film)
3 4013 http://dbpedia.org/resource/Grumpier_Old_Men
2551 4020 http://dbpedia.org/resource/Dead_Ringers_(film)
1885 4022 http://dbpedia.org/resource/The_Opposite_of_Sex
1479 4023 http://dbpedia.org/resource/The_Gospel_According_to_St._Matthew_(film)
2164 4024 http://dbpedia.org/resource/Surf_Nazis_Must_Die
266 4028 http://dbpedia.org/resource/Legends_of_the_Fall
3445 4029 http://dbpedia.org/resource/Eyes_of_Laura_Mars
2496 4031 http://dbpedia.org/resource/Blast_from_the_Past_(film)
1511 4041 http://dbpedia.org/resource/A_Chef_in_Love
3794 4046 http://dbpedia.org/resource/Chuck_Moll
3663 4053 http://dbpedia.org/resource/Puppet_Master_4
3847 4055 http://dbpedia.org/resource/Ilsa,_She_Wolf_of_the_SS
3633 4059 http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film)
926 4061 http://dbpedia.org/resource/All_About_Eve
563 4067 http://dbpedia.org/resource/Germinal_(1993_film)
176 4073 http://dbpedia.org/resource/Living_in_Oblivion
409 4081 http://dbpedia.org/resource/Above_the_Rim
2982 4084 http://dbpedia.org/resource/The_Guardian_(1990_film)
2615 4087 http://dbpedia.org/resource/My_Science_Project
1371 4093 http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture
3448 4097 http://dbpedia.org/resource/Good_Morning,_Vietnam
429 4104 http://dbpedia.org/resource/Cabin_Boy
994 4115 http://dbpedia.org/resource/Big_Night
2474 4120 http://dbpedia.org/resource/The_Color_of_Money
64 4121 http://dbpedia.org/resource/Two_If_by_Sea
2411 4127 http://dbpedia.org/resource/Rocky_IV
2520 4136 http://dbpedia.org/resource/Airport_(1970_film)
2841 4143 http://dbpedia.org/resource/Stir_of_Echoes
1275 4154 http://dbpedia.org/resource/Highlander_(film)
3276 4155 http://dbpedia.org/resource/Gun_Shy_(film)
2115 4156 http://dbpedia.org/resource/Indiana_Jones_and_the_Temple_of_Doom
2259 4164 http://dbpedia.org/resource/Blame_It_on_Rio
519 4168 http://dbpedia.org/resource/RoboCop_3
2381 4170 http://dbpedia.org/resource/Police_Academy_4:_Citizens_on_Patrol
1542 4176 http://dbpedia.org/resource/Brassed_Off
2594 4177 http://dbpedia.org/resource/Open_Your_Eyes_(1997_film)
290 4178 http://dbpedia.org/resource/Once_Were_Warriors_(film)
2058 4179 http://dbpedia.org/resource/The_Negotiator
2764 4183 http://dbpedia.org/resource/The_Thomas_Crown_Affair_(1968_film)
824 4184 http://dbpedia.org/resource/The_Enigma_of_Kaspar_Hauser
13 4188 http://dbpedia.org/resource/Balto_(film)
594 4189 http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)
2666 4190 http://dbpedia.org/resource/It_Conquered_the_World
3624 4193 http://dbpedia.org/resource/Shanghai_Noon
1477 4196 http://dbpedia.org/resource/Love_Jones_(film)
2281 4197 http://dbpedia.org/resource/Monument_Ave.
2921 4199 http://dbpedia.org/resource/High_Plains_Drifter
3905 4202 http://dbpedia.org/resource/The_Specials_(film)
3024 4204 http://dbpedia.org/resource/Piranha_(1978_film)
257 4205 http://dbpedia.org/resource/Just_Cause_(film)
2260 4207 http://dbpedia.org/resource/Wisdom_(film)
1022 4220 http://dbpedia.org/resource/Cinderella_(1950_film)
2500 4231 http://dbpedia.org/resource/Jawbreaker_(film)
2316 4233 http://dbpedia.org/resource/Practical_Magic
2151 4240 http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_II
2834 4242 http://dbpedia.org/resource/The_Very_Thought_of_You_(film)
1105 4244 http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering
3509 4254 http://dbpedia.org/resource/Black_and_White_(1999_drama_film)
131 4257 http://dbpedia.org/resource/Frankie_Starlight
2552 4261 http://dbpedia.org/resource/My_Boyfriend's_Back
241 4263 http://dbpedia.org/resource/Fluke_(film)
804 4265 http://dbpedia.org/resource/She's_the_One
1271 4276 http://dbpedia.org/resource/Fried_Green_Tomatoes
3586 4282 http://dbpedia.org/resource/The_Idolmaker
3874 4286 http://dbpedia.org/resource/A_Couch_in_New_York
3061 4290 http://dbpedia.org/resource/Holiday_Inn_(film)
1980 4292 http://dbpedia.org/resource/Friday_the_13th_Part_VII:_The_New_Blood
1254 4297 http://dbpedia.org/resource/The_Treasure_of_the_Sierra_Madre_(film)
414 4299 http://dbpedia.org/resource/The_Air_Up_There
1686 4308 http://dbpedia.org/resource/Red_Corner
1587 4310 http://dbpedia.org/resource/Conan_the_Barbarian_(1982_film)
61 4318 http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)
3943 4330 http://dbpedia.org/resource/Bamboozled
1912 4332 http://dbpedia.org/resource/Out_of_Sight_(1966_film)
676 4334 http://dbpedia.org/resource/The_Bite
2035 4335 http://dbpedia.org/resource/Blackbeard's_Ghost
2421 4336 http://dbpedia.org/resource/The_Karate_Kid,_Part_II
392 4337 http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb
2289 4346 http://dbpedia.org/resource/Players_(film)
3050 4351 http://dbpedia.org/resource/Light_It_Up_(film)
1920 4354 http://dbpedia.org/resource/Small_Soldiers
1463 4359 http://dbpedia.org/resource/That_Old_Feeling_(film)
1392 4361 http://dbpedia.org/resource/Citizen_Ruth
3729 4363 http://dbpedia.org/resource/Shaft_(1971_film)
2181 4369 http://dbpedia.org/resource/Marnie_(film)
1647 4375 http://dbpedia.org/resource/Playing_God_(film)
3421 4385 http://dbpedia.org/resource/Animal_House
2871 4387 http://dbpedia.org/resource/Deliverance_(1919_film)
3611 4388 http://dbpedia.org/resource/Saludos_Amigos
3433 4397 http://dbpedia.org/resource/Death_Wish_4:_The_Crackdown
923 4401 http://dbpedia.org/resource/Citizen_Kane
272 4402 http://dbpedia.org/resource/The_Madness_of_King_George
282 4404 http://dbpedia.org/resource/Nell_(film)
528 4406 http://dbpedia.org/resource/The_Scout_(film)
453 4411 http://dbpedia.org/resource/For_Love_or_Money_(1993_film)
2660 4412 http://dbpedia.org/resource/The_Thing_from_Another_World
2055 4414 http://dbpedia.org/resource/Hot_Lead_and_Cold_Feet
1207 4419 http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film)
1785 4423 http://dbpedia.org/resource/King_of_New_York
2981 4434 http://dbpedia.org/resource/Brother,_Can_You_Spare_a_Dime%3F_(film)
1268 4435 http://dbpedia.org/resource/Pump_Up_the_Volume_(film)
373 4437 http://dbpedia.org/resource/Red_Rock_West
3872 4443 http://dbpedia.org/resource/Suddenly,_Last_Summer_(film)
989 4446 http://dbpedia.org/resource/Brother_of_Sleep
2876 4452 http://dbpedia.org/resource/Thumbelina_(1994_film)
3563 4456 http://dbpedia.org/resource/The_Crow:_Salvation
2090 4462 http://dbpedia.org/resource/The_Rescuers
2922 4478 http://dbpedia.org/resource/Hang_'Em_High
2280 4481 http://dbpedia.org/resource/Clay_Pigeons
2453 4482 http://dbpedia.org/resource/The_Boy_Who_Could_Fly
514 4486 http://dbpedia.org/resource/The_Ref
245 4487 http://dbpedia.org/resource/The_Glass_Shield
1731 4488 http://dbpedia.org/resource/Mr._Magoo_(film)
3199 4493 http://dbpedia.org/resource/Pal_Joey_(film)
1209 4495 http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West
2749 4502 http://dbpedia.org/resource/The_Morning_After_(1986_film)
3465 4503 http://dbpedia.org/resource/That's_Life!_(film)
1100 4504 http://dbpedia.org/resource/Days_of_Thunder
2353 4508 http://dbpedia.org/resource/Enemy_of_the_State_(film)
1484 4511 http://dbpedia.org/resource/The_Daytrippers
3173 4515 http://dbpedia.org/resource/Any_Given_Sunday
3621 4520 http://dbpedia.org/resource/Possession_(1981_film)
997 4524 http://dbpedia.org/resource/Caught_(1949_film)
3812 4527 http://dbpedia.org/resource/Everything_You_Always_Wanted_to_Know_About_Sex*_(*But_Were_Afraid_to_Ask)
2407 4530 http://dbpedia.org/resource/Cocoon_(film)
2357 4535 http://dbpedia.org/resource/Central_Station_(film)
3539 4538 http://dbpedia.org/resource/The_Filth_and_the_Fury
3193 4539 http://dbpedia.org/resource/The_Creature_Walks_Among_Us
2099 4545 http://dbpedia.org/resource/Song_of_the_South
3076 4546 http://dbpedia.org/resource/Irma_la_Douce
1187 4548 http://dbpedia.org/resource/Passion_Fish
3138 4552 http://dbpedia.org/resource/Stealing_Home
2598 4556 http://dbpedia.org/resource/Pushing_Tin
888 4557 http://dbpedia.org/resource/The_Land_Before_Time_III:_The_Time_of_the_Great_Giving
971 4566 http://dbpedia.org/resource/Cat_on_a_Hot_Tin_Roof_(film)
1958 4570 http://dbpedia.org/resource/Terms_of_Endearment
1433 4575 http://dbpedia.org/resource/The_Time_Machine_(1960_film)
545 4595 http://dbpedia.org/resource/Harlem_Nights
1070 4596 http://dbpedia.org/resource/Macao_(film)
2398 4599 http://dbpedia.org/resource/Miracle_on_34th_Street
1084 4612 http://dbpedia.org/resource/Bonnie_and_Clyde_(film)
1940 4614 http://dbpedia.org/resource/Gentleman's_Agreement
3579 4626 http://dbpedia.org/resource/I_Dreamed_of_Africa
3450 4631 http://dbpedia.org/resource/Grumpy_Old_Men_(film)
3260 4633 http://dbpedia.org/resource/Howards_End_(film)
2477 4636 http://dbpedia.org/resource/Firewalker_(film)
615 4644 http://dbpedia.org/resource/Bread_and_Chocolate
2233 4645 http://dbpedia.org/resource/Digging_to_China
1388 4646 http://dbpedia.org/resource/Jaws_2
2036 4649 http://dbpedia.org/resource/Blank_Check_(film)
1722 4650 http://dbpedia.org/resource/Tomorrow_Never_Dies
2328 4654 http://dbpedia.org/resource/Vampires_(film)
2086 4665 http://dbpedia.org/resource/One_Magic_Christmas
2854 4667 http://dbpedia.org/resource/The_Forgotten_(1973_film)
697 4669 http://dbpedia.org/resource/Feeling_Minnesota
2203 4670 http://dbpedia.org/resource/Shadow_of_a_Doubt
1302 4672 http://dbpedia.org/resource/Field_of_Dreams
2938 4684 http://dbpedia.org/resource/Man_Facing_Southeast
3011 4686 http://dbpedia.org/resource/They_Shoot_Horses,_Don't_They%3F_(film)
3594 4693 http://dbpedia.org/resource/Center_Stage
2739 4702 http://dbpedia.org/resource/The_Color_Purple_(film)
2758 4707 http://dbpedia.org/resource/Plenty_(film)
11 4708 http://dbpedia.org/resource/The_American_President
3596 4713 http://dbpedia.org/resource/Screwed_(2000_film)
2793 4717 http://dbpedia.org/resource/An_American_Werewolf_in_Paris
3391 4718 http://dbpedia.org/resource/Who's_That_Girl_(1987_film)
992 4723 http://dbpedia.org/resource/The_Rich_Man's_Wife
3384 4728 http://dbpedia.org/resource/The_Taking_of_Pelham_One_Two_Three_(1974_film)
1378 4729 http://dbpedia.org/resource/Young_Guns
1821 4735 http://dbpedia.org/resource/The_Object_of_My_Affection
3194 4736 http://dbpedia.org/resource/The_Way_We_Were
2817 4742 http://dbpedia.org/resource/Aces:_Iron_Eagle_III
1804 4745 http://dbpedia.org/resource/The_Newton_Boys
2304 4752 http://dbpedia.org/resource/Love_and_the_Devil
1199 4753 http://dbpedia.org/resource/Brazil_(1985_film)
2824 4756 http://dbpedia.org/resource/On_the_Ropes_(2011_film)
2134 4760 http://dbpedia.org/resource/Weird_Science_(film)
1626 4764 http://dbpedia.org/resource/Fire_Down_Below_(1997_film)
3017 4766 http://dbpedia.org/resource/Creepshow_2
288 4768 http://dbpedia.org/resource/Natural_Born_Killers
2305 4774 http://dbpedia.org/resource/Slam_(film)
2580 4777 http://dbpedia.org/resource/Go_(1999_film)
1600 4782 http://dbpedia.org/resource/She's_So_Lovely
1589 4783 http://dbpedia.org/resource/Cop_Land
2810 4787 http://dbpedia.org/resource/Perfect_Blue
3844 4789 http://dbpedia.org/resource/Steel_Magnolias
2710 4791 http://dbpedia.org/resource/The_Blair_Witch_Project
1476 4793 http://dbpedia.org/resource/Private_Parts_(1997_film)
281 4796 http://dbpedia.org/resource/Nobody's_Fool_(1994_film)
2816 4797 http://dbpedia.org/resource/Iron_Eagle_II
1767 4800 http://dbpedia.org/resource/Music_from_Another_Room_(film)
2118 4810 http://dbpedia.org/resource/The_Dead_Zone_(film)
799 4813 http://dbpedia.org/resource/The_Frighteners
1588 4817 http://dbpedia.org/resource/George_of_the_Jungle_(film)
1517 4818 http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery
2150 4821 http://dbpedia.org/resource/The_Gods_Must_Be_Crazy
1173 4828 http://dbpedia.org/resource/The_Cook,_the_Thief,_His_Wife_&_Her_Lover
1273 4836 http://dbpedia.org/resource/Down_by_Law_(film)
228 4841 http://dbpedia.org/resource/Destiny_Turns_on_the_Radio
861 4842 http://dbpedia.org/resource/Once_a_Cop
38 4843 http://dbpedia.org/resource/It_Takes_Two_(1995_film)
2992 4854 http://dbpedia.org/resource/Rawhead_Rex_(film)
2894 4855 http://dbpedia.org/resource/Romance_(1999_film)
461 4856 http://dbpedia.org/resource/Go_Fish_(film)
2389 4859 http://dbpedia.org/resource/Psycho_(1998_film)
3475 4861 http://dbpedia.org/resource/A_Place_in_the_Sun_(film)
354 4869 http://dbpedia.org/resource/Cobb_(film)
5 4871 http://dbpedia.org/resource/Father_of_the_Bride_Part_II
47 4876 http://dbpedia.org/resource/Seven_(1995_film)
905 4881 http://dbpedia.org/resource/It_Happened_One_Night
3840 4882 http://dbpedia.org/resource/Pumpkinhead_(film)
3141 4883 http://dbpedia.org/resource/The_Two_Jakes
566 4887 http://dbpedia.org/resource/Naked_in_New_York
3413 4888 http://dbpedia.org/resource/Impact_(film)
255 4892 http://dbpedia.org/resource/The_Jerky_Boys:_The_Movie
633 4895 http://dbpedia.org/resource/Denise_Calls_Up
830 4899 http://dbpedia.org/resource/The_First_Wives_Club
2728 4902 http://dbpedia.org/resource/Spartacus_(film)
2733 4903 http://dbpedia.org/resource/Vibes_(film)
2904 4911 http://dbpedia.org/resource/Rain_(1932_film)
2085 4921 http://dbpedia.org/resource/One_Hundred_and_One_Dalmatians
2166 4925 http://dbpedia.org/resource/Return_to_Paradise_(1998_film)
3602 4927 http://dbpedia.org/resource/G.I._Blues
3537 4934 http://dbpedia.org/resource/Where_the_Money_Is
3587 4937 http://dbpedia.org/resource/Inferno_(1980_film)
3267 4940 http://dbpedia.org/resource/El_Mariachi
466 4946 http://dbpedia.org/resource/Hot_Shots!_Part_Deux
1220 4952 http://dbpedia.org/resource/The_Blues_Brothers_(film)
3367 4961 http://dbpedia.org/resource/The_Devil's_Brigade_(film)
3814 4963 http://dbpedia.org/resource/Love_and_Death
1234 4967 http://dbpedia.org/resource/Sting_of_the_West
399 4968 http://dbpedia.org/resource/Girl_in_the_Cadillac
846 4972 http://dbpedia.org/resource/Flirt_(1995_film)
2283 4989 http://dbpedia.org/resource/The_Sheltering_Sky_(film)
2319 4992 http://dbpedia.org/resource/Reach_the_Rock
1946 4993 http://dbpedia.org/resource/Marty_(film)
1657 4996 http://dbpedia.org/resource/Wonderland_(2003_film)
2796 4997 http://dbpedia.org/resource/Funny_Farm_(film)
316 4998 http://dbpedia.org/resource/Stargate_(film)
3003 5004 http://dbpedia.org/resource/Train_of_Life
639 5007 http://dbpedia.org/resource/Girl_6
2163 5008 http://dbpedia.org/resource/Attack_of_the_Killer_Tomatoes
1543 5009 http://dbpedia.org/resource/The_Designated_Mourner
3129 5010 http://dbpedia.org/resource/Sweet_and_Lowdown
2011 5011 http://dbpedia.org/resource/Back_to_the_Future_Part_II
243 5017 http://dbpedia.org/resource/Gordy
90 5024 http://dbpedia.org/resource/The_Journey_of_August_King
1832 5031 http://dbpedia.org/resource/Heaven's_Burning
2901 5040 http://dbpedia.org/resource/Phantasm_(film)
2951 5042 http://dbpedia.org/resource/A_Fistful_of_Dollars
2857 5048 http://dbpedia.org/resource/Yellow_Submarine_(film)
3889 5052 http://dbpedia.org/resource/Highlander:_Endgame
1585 5059 http://dbpedia.org/resource/Love_Serenade
2318 5065 http://dbpedia.org/resource/Happiness_(1998_film)
2820 5074 http://dbpedia.org/resource/Hamlet_(1964_film)
2941 5076 http://dbpedia.org/resource/South_Pacific
2177 5078 http://dbpedia.org/resource/Family_Plot
400 5083 http://dbpedia.org/resource/Homage_to_Chagall:_The_Colours_of_Love
914 5085 http://dbpedia.org/resource/My_Fair_Lady_(film)
865 5087 http://dbpedia.org/resource/Small_Faces_(film)
344 5093 http://dbpedia.org/resource/Ace_Ventura:_Pet_Detective
419 5094 http://dbpedia.org/resource/The_Beverly_Hillbillies_(film)
3620 5096 http://dbpedia.org/resource/The_Myth_of_Fingerprints
1135 5098 http://dbpedia.org/resource/Private_Benjamin
929 5107 http://dbpedia.org/resource/Foreign_Correspondent_(film)
2171 5111 http://dbpedia.org/resource/Next_Stop_Wonderland
3473 5119 http://dbpedia.org/resource/Jonah_Who_Will_Be_25_in_the_Year_2000
92 5120 http://dbpedia.org/resource/Mary_Reilly_(film)
3099 5129 http://dbpedia.org/resource/Shampoo_(film)
2334 5130 http://dbpedia.org/resource/The_Siege_of_Pinchgut
2607 5133 http://dbpedia.org/resource/Get_Real_(film)
3324 5134 http://dbpedia.org/resource/Drowning_Mona
3117 5138 http://dbpedia.org/resource/Ride_with_the_Devil_(film)
297 5142 http://dbpedia.org/resource/The_Pink_Panther_(1963_film)
2526 5143 http://dbpedia.org/resource/Meteor_(film)
380 5144 http://dbpedia.org/resource/True_Lies
2084 5145 http://dbpedia.org/resource/Newsies
3202 5148 http://dbpedia.org/resource/Even_Dwarfs_Started_Small
2057 5150 http://dbpedia.org/resource/The_Incredible_Journey_(film)
3015 5154 http://dbpedia.org/resource/Coma_(1978_film)
413 5156 http://dbpedia.org/resource/Airheads
1617 5159 http://dbpedia.org/resource/L.A._Confidential_(film)
2029 5161 http://dbpedia.org/resource/Billy's_Hollywood_Screen_Kiss
2244 5162 http://dbpedia.org/resource/The_Allnighter_(film)
1496 5163 http://dbpedia.org/resource/Anna_Karenina_(1997_film)
194 5166 http://dbpedia.org/resource/Smoke_(film)
42 5170 http://dbpedia.org/resource/Dead_Presidents
3264 5178 http://dbpedia.org/resource/Buffy_the_Vampire_Slayer_(film)
1882 5192 http://dbpedia.org/resource/Godzilla_(1998_film)
1190 5202 http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!
1884 5205 http://dbpedia.org/resource/Fear_and_Loathing_in_Las_Vegas_(film)
3718 5212 http://dbpedia.org/resource/American_Pimp
1290 5228 http://dbpedia.org/resource/Some_Kind_of_Wonderful_(film)
1287 5229 http://dbpedia.org/resource/Ben-Hur_(1959_film)
1461 5235 http://dbpedia.org/resource/Vegas_Vacation
1550 5236 http://dbpedia.org/resource/Trial_and_Error_(1997_film)
246 5253 http://dbpedia.org/resource/Hoop_Dreams
1272 5260 http://dbpedia.org/resource/Patton_(film)
1153 5269 http://dbpedia.org/resource/Raw_Deal_(1948_film)
552 5271 http://dbpedia.org/resource/The_Three_Musketeers_(1993_film)
1602 5278 http://dbpedia.org/resource/Leave_It_to_Beaver_(film)
3908 5280 http://dbpedia.org/resource/Urban_Legends:_Final_Cut
2767 5283 http://dbpedia.org/resource/Illuminata_(film)
1219 5285 http://dbpedia.org/resource/Psycho_(1960_film)
1567 5296 http://dbpedia.org/resource/The_Last_Time_I_Committed_Suicide
207 5297 http://dbpedia.org/resource/A_Walk_in_the_Clouds
2639 5298 http://dbpedia.org/resource/Mommie_Dearest_(film)
1404 5301 http://dbpedia.org/resource/Night_Falls_on_Manhattan
3512 5302 http://dbpedia.org/resource/Return_to_Me
1012 5316 http://dbpedia.org/resource/Old_Yeller_(film)
2562 5320 http://dbpedia.org/resource/Bandits_(1997_film)
542 5322 http://dbpedia.org/resource/Son_in_Law
3238 5325 http://dbpedia.org/resource/Eye_of_the_Beholder_(film)
786 5334 http://dbpedia.org/resource/Eraser_(film)
438 5337 http://dbpedia.org/resource/The_Cowboy_Way_(film)
3189 5339 http://dbpedia.org/resource/My_Dog_Skip_(film)
148 5343 http://dbpedia.org/resource/An_Awfully_Big_Adventure
454 5348 http://dbpedia.org/resource/The_Firm_(1993_film)
627 5349 http://dbpedia.org/resource/The_Last_Supper_(1995_film)
1753 5362 http://dbpedia.org/resource/Half_Baked
902 5364 http://dbpedia.org/resource/Breakfast_at_Tiffany's_(film)
1328 5367 http://dbpedia.org/resource/The_Amityville_Curse
1943 5370 http://dbpedia.org/resource/The_Greatest_Show_on_Earth
2368 5379 http://dbpedia.org/resource/King_Kong_Lives
755 5381 http://dbpedia.org/resource/Kim
1188 5384 http://dbpedia.org/resource/Strictly_Ballroom
3313 5385 http://dbpedia.org/resource/National_Lampoon's_Class_Reunion
1099 5394 http://dbpedia.org/resource/A_Christmas_Carol_(2009_film)
1621 5400 http://dbpedia.org/resource/Soul_Food_(film)
745 5401 http://dbpedia.org/resource/A_Close_Shave
474 5407 http://dbpedia.org/resource/In_the_Line_of_Fire
3486 5410 http://dbpedia.org/resource/Devil_Girl_from_Mars
2348 5411 http://dbpedia.org/resource/Sid_and_Nancy
1018 5414 http://dbpedia.org/resource/That_Darn_Cat!
428 5417 http://dbpedia.org/resource/A_Bronx_Tale
1598 5420 http://dbpedia.org/resource/Desperate_Measures_(film)
393 5421 http://dbpedia.org/resource/Street_Fighter_(1994_film)
1771 5423 http://dbpedia.org/resource/The_Night_Flier_(film)
3120 5430 http://dbpedia.org/resource/The_Distinguished_Gentleman
2835 5434 http://dbpedia.org/resource/Chill_Factor_(film)
1336 5437 http://dbpedia.org/resource/Body_Parts_(film)
1668 5443 http://dbpedia.org/resource/One_Night_Stand_(1997_film)
411 5444 http://dbpedia.org/resource/You_So_Crazy
2640 5445 http://dbpedia.org/resource/Superman_(1978_film)
2826 5460 http://dbpedia.org/resource/The_13th_Warrior
3893 5461 http://dbpedia.org/resource/Nurse_Betty
781 5474 http://dbpedia.org/resource/Stealing_Beauty
3804 5476 http://dbpedia.org/resource/H.O.T.S.
3175 5485 http://dbpedia.org/resource/Galaxy_Quest
2967 5492 http://dbpedia.org/resource/The_Bad_Seed_(1985_film)
117 5496 http://dbpedia.org/resource/The_Young_Poisoner's_Handbook
2649 5497 http://dbpedia.org/resource/Son_of_Frankenstein
2505 5498 http://dbpedia.org/resource/8mm_(film)
