org_id remap_id
http://dbpedia.org/resource/Christine_Taylor 3086
http://dbpedia.org/class/yago/WikicatAmericanSilentFeatureFilms 3087
http://dbpedia.org/resource/Malta 3088
http://dbpedia.org/resource/Pierce_Brosnan 3089
http://dbpedia.org/resource/Category:1990s_teen_films 3090
http://dbpedia.org/resource/Satellite_Award_for_Best_Actress_â_Motion_Picture 3091
http://dbpedia.org/resource/Amanda_Plummer 3092
http://dbpedia.org/resource/Gedde_Watanabe 3093
http://dbpedia.org/resource/List_of_fictional_birds 3094
http://dbpedia.org/resource/Cannes_Film_Festival_Award_for_Best_Actor 3095
http://dbpedia.org/resource/Death_Wish_3 3096
http://dbpedia.org/resource/Rupert_Everett 3097
http://dbpedia.org/resource/Bernard_Williams_(producer) 3098
http://dbpedia.org/resource/Category:Film_scores_by_Gerald_Fried 3099
http://dbpedia.org/resource/Hellraiser_III:_Hell_on_Earth 3100
http://dbpedia.org/resource/Richard_Gant 3101
http://dbpedia.org/resource/Yoshito_Yasuhara 3102
http://dbpedia.org/resource/Category:Fox_Searchlight_Pictures_films 3103
http://dbpedia.org/resource/Dancemaker 3104
http://dbpedia.org/resource/Paul_J._Smith_(composer) 3105
http://dbpedia.org/resource/Tori_Spelling 3106
http://dbpedia.org/resource/Leonard_Maltin's_Movie_Guide 3107
http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival) 3108
http://dbpedia.org/resource/The_Mosquito_Coast 3109
http://dbpedia.org/resource/Picnic_at_Hanging_Rock 3110
http://dbpedia.org/resource/Joe_Johnston 3111
http://dbpedia.org/resource/Category:2005_films 3112
http://dbpedia.org/resource/Frances_Lee_McCain 3113
http://dbpedia.org/class/yago/Wikicat1980sThrillerFilms 3114
http://dbpedia.org/resource/Kika 3115
http://dbpedia.org/resource/Helen_Martin 3116
http://dbpedia.org/resource/Faust_(1994_film) 3117
http://dbpedia.org/resource/Category:Screenplays_by_Stephen_King 3118
http://dbpedia.org/resource/Arturo_Mercado 3119
http://dbpedia.org/resource/The_Hollywood_Knights 3120
http://dbpedia.org/resource/A_Christmas_Story 3121
http://dbpedia.org/resource/Lifeforce_(film) 3122
http://dbpedia.org/resource/Category:Films_set_in_Massachusetts 3123
http://dbpedia.org/resource/Gene_Cantamessa 3124
http://dbpedia.org/resource/Category:1951_films 3125
http://dbpedia.org/resource/Susanna_Hoffs 3126
http://dbpedia.org/resource/Angela_Paton 3127
http://dbpedia.org/resource/NoÃ«l_Coward 3128
http://dbpedia.org/resource/The_Naked_Gun:_From_the_Files_of_Police_Squad! 3129
http://dbpedia.org/resource/Flight_of_the_Navigator 3130
http://dbpedia.org/resource/List_of_filming_locations_in_the_Vancouver_area 3131
http://dbpedia.org/resource/The_Jackal_(1997_film) 3132
http://dbpedia.org/resource/Artisan_Entertainment 3133
http://dbpedia.org/class/yago/WikicatOrionPicturesFilms 3134
http://dbpedia.org/resource/David_Rayfiel 3135
http://dbpedia.org/resource/Shane_Rimmer 3136
http://dbpedia.org/resource/MTV_Movie_Award_for_Most_Desirable_Male 3137
http://dbpedia.org/resource/Sergio_Leone 3138
http://dbpedia.org/resource/Best_Screenplay_Award_(Cannes_Film_Festival) 3139
http://dbpedia.org/resource/List_of_character-based_film_series 3140
http://dbpedia.org/resource/Janine_Turner 3141
http://dbpedia.org/resource/Gestapo 3142
http://dbpedia.org/resource/Category:1986_horror_films 3143
http://dbpedia.org/resource/Deep_Rising 3144
http://dbpedia.org/resource/1999_Kids'_Choice_Awards 3145
http://dbpedia.org/class/yago/WikicatAmericanMusicalDramaFilms 3146
http://dbpedia.org/resource/Category:Films_set_in_Connecticut 3147
http://dbpedia.org/resource/Peter_Deming 3148
http://dbpedia.org/resource/Kim_Cattrall 3149
http://dbpedia.org/resource/Category:Science_fiction_adventure_films 3150
http://dbpedia.org/resource/Mel_Gibson 3151
http://dbpedia.org/resource/Anamorphic_format 3152
http://dbpedia.org/resource/Bill_Henderson_(performer) 3153
http://dbpedia.org/resource/Category:Best_Foreign_Language_Film_Academy_Award_winners 3154
http://dbpedia.org/resource/AFI's_Greatest_Movie_Musicals 3155
http://dbpedia.org/resource/Terry_Rawlings 3156
http://dbpedia.org/resource/Edie_Falco 3157
http://dbpedia.org/resource/Wes_Craven's_New_Nightmare 3158
http://dbpedia.org/resource/Wings_(1927_film) 3159
http://dbpedia.org/resource/Children_of_the_Corn_(1984_film) 3160
http://dbpedia.org/resource/Orphanage 3161
http://dbpedia.org/resource/Sunset_Boulevard_(film) 3162
http://dbpedia.org/class/yago/WikicatGermanThrillerFilms 3163
http://dbpedia.org/resource/Holy_Smoke! 3164
http://dbpedia.org/resource/Adrian_Grenier 3165
http://dbpedia.org/resource/Michael_York_(actor) 3166
http://dbpedia.org/resource/Danny_Peary 3167
http://dbpedia.org/resource/Michael_Maloney 3168
http://dbpedia.org/resource/Category:Films_directed_by_Chris_Columbus 3169
http://dbpedia.org/resource/Palmetto_(film) 3170
http://dbpedia.org/resource/List_of_American_films_of_1955 3171
http://dbpedia.org/resource/Alien_3 3172
http://dbpedia.org/class/yago/WikicatUniversalPicturesFilms 3173
http://dbpedia.org/resource/There's_a_Zulu_On_My_Stoep 3174
http://dbpedia.org/resource/Reginald_Hudlin 3175
http://dbpedia.org/resource/Samuel_E._Beetley 3176
http://dbpedia.org/resource/Death_Wish_(film) 3177
http://dbpedia.org/resource/Batman_Returns 3178
http://dbpedia.org/resource/Trixie_(film) 3179
http://dbpedia.org/resource/2014_in_film 3180
http://dbpedia.org/class/yago/Wikicat20thCenturyFoxFilms 3181
http://dbpedia.org/resource/46th_Golden_Globe_Awards 3182
http://dbpedia.org/resource/Dwight_Ewell 3183
http://dbpedia.org/resource/Category:1994_animated_films 3184
http://dbpedia.org/resource/United_States_Air_Force 3185
http://dbpedia.org/resource/1995_National_Society_of_Film_Critics_Awards 3186
http://dbpedia.org/resource/Original_Gangstas 3187
http://dbpedia.org/resource/List_of_American_films_of_1992 3188
http://dbpedia.org/resource/Song_Do-yeong 3189
http://dbpedia.org/resource/Category:1931_films 3190
http://dbpedia.org/resource/Sony_Pictures_Studios 3191
http://dbpedia.org/resource/Mark_Moses 3192
http://dbpedia.org/resource/Julia_Sweeney 3193
http://dbpedia.org/resource/Walt_Disney_Pictures 3194
http://dbpedia.org/class/yago/WikicatAmericanEpicFilms 3195
http://dbpedia.org/resource/Another_Man's_Poison 3196
http://dbpedia.org/resource/Henry_V_(1989_film) 3197
http://dbpedia.org/resource/Category:Films_set_in_Miami 3198
http://dbpedia.org/resource/List_of_television_programs_based_on_films 3199
http://dbpedia.org/resource/Terence_Blanchard 3200
http://dbpedia.org/resource/Category:Films_whose_director_won_the_Best_Director_Golden_Globe 3201
http://dbpedia.org/resource/Jack_Carson 3202
http://dbpedia.org/resource/National_Basketball_Association 3203
http://dbpedia.org/resource/Category:Screenplays_by_John_Huston 3204
http://dbpedia.org/resource/List_of_sword_and_sorcery_films 3205
http://dbpedia.org/resource/Charles_Chaplin 3206
http://dbpedia.org/resource/Harry_Connick_Jr. 3207
http://dbpedia.org/resource/Marshall_Schlom 3208
http://dbpedia.org/resource/Bojan_Bazelli 3209
http://dbpedia.org/resource/Category:British_historical_films 3210
http://dbpedia.org/resource/Category:1970s_musical_comedy_films 3211
http://dbpedia.org/resource/List_of_theatrical_Christmas_films 3212
http://dbpedia.org/resource/List_of_films_about_animals 3213
http://dbpedia.org/resource/Production_designer 3214
http://dbpedia.org/resource/Craig_Mazin 3215
http://dbpedia.org/class/yago/WikicatFilmsFeaturingABestActressAcademyAwardWinningPerformance 3216
http://dbpedia.org/resource/Claudia_Cardinale 3217
http://dbpedia.org/resource/List_of_Paramount_Pictures_films 3218
http://dbpedia.org/resource/List_of_martial_arts_films 3219
http://dbpedia.org/resource/F._Murray_Abraham 3220
http://dbpedia.org/resource/Natasha_Henstridge 3221
http://dbpedia.org/resource/Jack_Black 3222
http://dbpedia.org/resource/Independent_film 3223
http://dbpedia.org/resource/CÃ©sar_Award_for_Best_Director 3224
http://dbpedia.org/resource/List_of_book-based_war_films_(wars_before_1775) 3225
http://dbpedia.org/resource/Extreme_Measures 3226
http://dbpedia.org/resource/Pamela_Adlon 3227
http://dbpedia.org/resource/Police_Academy_2:_Their_First_Assignment 3228
http://dbpedia.org/resource/World_War_III_in_popular_culture 3229
http://dbpedia.org/resource/High-concept 3230
http://dbpedia.org/resource/Hank_Mann 3231
http://dbpedia.org/resource/National_Society_of_Film_Critics_Award_for_Best_Supporting_Actress 3232
http://dbpedia.org/resource/Croupier_(film) 3233
http://dbpedia.org/resource/John_McTiernan 3234
http://dbpedia.org/resource/Christian_Wagner 3235
http://dbpedia.org/resource/VarÃ¨se_Sarabande 3236
http://dbpedia.org/resource/Devil_in_a_Blue_Dress_(film) 3237
http://dbpedia.org/resource/Disney 3238
http://dbpedia.org/resource/72nd_Academy_Awards 3239
http://dbpedia.org/resource/List_of_New_Zealand_film_makers 3240
http://dbpedia.org/resource/Walter_Scharf 3241
http://dbpedia.org/resource/Michael_Hordern_on_stage,_screen_and_radio 3242
http://dbpedia.org/resource/Pat_Crawford_Brown 3243
http://dbpedia.org/resource/B.B._King 3244
http://dbpedia.org/resource/Rick_Heinrichs 3245
http://dbpedia.org/resource/Live_and_Let_Die_(film) 3246
http://dbpedia.org/resource/National_Lampoon's_Senior_Trip 3247
http://dbpedia.org/resource/Angus_(film) 3248
http://dbpedia.org/resource/Steve_Schaeffer 3249
http://dbpedia.org/resource/At_the_Movies_(Dave_Koz_album) 3250
http://dbpedia.org/resource/Dana_Delany 3251
http://dbpedia.org/resource/Tamra_Davis 3252
http://dbpedia.org/resource/Dead_Poets_Society 3253
http://dbpedia.org/resource/AACTA_Award_for_Best_Sound 3254
http://dbpedia.org/resource/Walt_Disney_Classics 3255
http://dbpedia.org/resource/Somewhere_in_Time_(film) 3256
http://dbpedia.org/resource/Marisa_Tomei 3257
http://dbpedia.org/resource/29th_Golden_Globe_Awards 3258
http://dbpedia.org/resource/Austin,_Texas 3259
http://dbpedia.org/resource/Ma_vie_en_rose 3260
http://dbpedia.org/resource/Assassination_(1987_film) 3261
http://dbpedia.org/resource/Todd_Field 3262
http://dbpedia.org/resource/Jim_Carrey 3263
http://dbpedia.org/resource/Herbie_Hancock 3264
http://dbpedia.org/resource/Hope_Floats 3265
http://dbpedia.org/resource/Ian_Holm 3266
http://dbpedia.org/resource/Category:Film_scores_by_Cliff_Martinez 3267
http://dbpedia.org/resource/Dinosaur 3268
http://dbpedia.org/resource/Star_Wars 3269
http://dbpedia.org/resource/Spy_Hard 3270
http://dbpedia.org/resource/Stinkers_Bad_Movie_Awards 3271
http://dbpedia.org/resource/Jim_Metzler 3272
http://dbpedia.org/resource/Trevor_Jones_(composer) 3273
http://dbpedia.org/resource/Category:Adventure_drama_films 3274
http://dbpedia.org/resource/Michael_Bowen_(actor) 3275
http://dbpedia.org/resource/Nikkan_Sports_Film_Award_for_Best_Foreign_Film 3276
http://dbpedia.org/resource/Daisuke_Namikawa 3277
http://dbpedia.org/resource/Category:1985_films 3278
http://dbpedia.org/resource/People_(magazine) 3279
http://dbpedia.org/resource/Scott_Bakula 3280
http://dbpedia.org/resource/Paul_Weitz_(filmmaker) 3281
http://dbpedia.org/resource/Category:2007_films 3282
http://dbpedia.org/resource/BAFTA_Award_for_Best_Actress_in_a_Supporting_Role 3283
http://dbpedia.org/resource/The_Suburbans 3284
http://dbpedia.org/resource/Category:Films_set_in_amusement_parks 3285
http://dbpedia.org/resource/Category:Films_set_in_1972 3286
http://dbpedia.org/resource/Ever_After 3287
http://dbpedia.org/resource/The_Saint_of_Fort_Washington 3288
http://dbpedia.org/resource/Jonny_Lee_Miller 3289
http://dbpedia.org/resource/Night_on_Earth 3290
http://dbpedia.org/resource/Richard_Pryor 3291
http://dbpedia.org/resource/John_Ford 3292
http://dbpedia.org/resource/Category:American_crime_drama_films 3293
http://dbpedia.org/resource/Ian_Fleming 3294
http://dbpedia.org/resource/List_of_Columbia_College_people 3295
http://dbpedia.org/resource/Robert_Chartoff 3296
http://dbpedia.org/resource/The_Last_Days_of_Disco 3297
http://dbpedia.org/resource/Bruno_Kirby 3298
http://dbpedia.org/resource/Junior_TV 3299
http://dbpedia.org/resource/Working_Girl 3300
http://dbpedia.org/resource/Category:Films_about_capital_punishment 3301
http://dbpedia.org/resource/Malibu_Creek_State_Park 3302
http://dbpedia.org/resource/Buena_Vista_Pictures 3303
http://dbpedia.org/resource/Charles_Martin_Smith 3304
http://dbpedia.org/resource/Pan_and_scan 3305
http://dbpedia.org/resource/Michelle_Pfeiffer 3306
http://dbpedia.org/resource/2013_in_film 3307
http://dbpedia.org/resource/Category:Fiction_narrated_by_a_dead_person 3308
http://dbpedia.org/resource/Hubert_Taczanowski 3309
http://dbpedia.org/resource/Fangoria 3310
http://dbpedia.org/resource/Anastasia_(1997_film) 3311
http://dbpedia.org/resource/The_Stepford_Wives_(1975_film) 3312
http://dbpedia.org/resource/The_New_Age_(film) 3313
http://dbpedia.org/resource/Dennis_Hopper 3314
http://dbpedia.org/resource/King_Kong_(2005_film) 3315
http://dbpedia.org/resource/Lake_Placid_(film) 3316
http://dbpedia.org/resource/Buena_Vista_Pictures_Distribution 3317
http://dbpedia.org/resource/Believers_(film) 3318
http://dbpedia.org/resource/Victor_J._Kemper 3319
http://dbpedia.org/resource/Aspect_ratio 3320
http://dbpedia.org/resource/Split_screen_(video_production) 3321
http://dbpedia.org/resource/List_of_Star_Trek_characters_(AâF) 3322
http://dbpedia.org/resource/Cecelia_Hall 3323
http://dbpedia.org/resource/The_Associate 3324
http://dbpedia.org/resource/Buena_Vista_Social_Club_(film) 3325
http://dbpedia.org/resource/Category:Elstree_Studios_films 3326
http://dbpedia.org/resource/Category:1990s_musical_comedy_films 3327
http://dbpedia.org/resource/Category:West_German_films 3328
http://dbpedia.org/resource/Speechless 3329
http://dbpedia.org/resource/Category:Films_directed_by_Wes_Craven 3330
http://dbpedia.org/resource/Annie_Potts 3331
http://dbpedia.org/resource/Carpool_(film) 3332
http://dbpedia.org/resource/Dyan_Cannon 3333
http://dbpedia.org/resource/Ward_Kimball 3334
http://dbpedia.org/resource/Diamonds_Are_Forever_(film) 3335
http://dbpedia.org/resource/Marilyn_Vance 3336
http://schema.org/CreativeWork 3337
http://dbpedia.org/resource/Direct-to-video 3338
http://dbpedia.org/resource/Billy_Bob_Thornton 3339
http://dbpedia.org/resource/Category:Biopunk_films 3340
http://dbpedia.org/resource/The_Man_with_the_Golden_Gun_(film) 3341
http://dbpedia.org/resource/Mr._Wonderful_(film) 3342
http://dbpedia.org/resource/Moll_Flanders_(1996_film) 3343
http://dbpedia.org/resource/Roman_Holiday_(1987_film) 3344
http://dbpedia.org/resource/Leslie_Halliwell 3345
http://dbpedia.org/resource/House_II:_The_Second_Story 3346
http://dbpedia.org/resource/The_Toxic_Avenger_Part_III:_The_Last_Temptation_of_Toxie 3347
http://dbpedia.org/resource/Peter_Falk 3348
http://dbpedia.org/resource/Tales_from_the_Crypt_(TV_series) 3349
http://dbpedia.org/resource/Something_to_Talk_About_(film) 3350
http://dbpedia.org/resource/Robert_Costanzo 3351
http://dbpedia.org/resource/Burnett_Guffey 3352
http://dbpedia.org/resource/Shanghai_Surprise 3353
http://dbpedia.org/resource/Bob_Weinstein 3354
http://dbpedia.org/resource/Santa_Rosa,_California 3355
http://dbpedia.org/resource/Soapdish 3356
http://dbpedia.org/resource/Breaking_the_Waves 3357
http://dbpedia.org/resource/Bruce_Campbell 3358
http://dbpedia.org/resource/List_of_fictional_dogs 3359
http://dbpedia.org/resource/The_Beach_(film) 3360
http://dbpedia.org/resource/List_of_World_War_II_films_1950â1989 3361
http://dbpedia.org/resource/Category:Action_drama_films 3362
http://dbpedia.org/resource/Grease_2 3363
http://dbpedia.org/resource/The_Thin_Red_Line_(1998_film) 3364
http://dbpedia.org/resource/Hughes_brothers 3365
http://dbpedia.org/resource/Chick_flick 3366
http://dbpedia.org/resource/Richard_Belzer 3367
http://dbpedia.org/resource/Category:Touchstone_Pictures_films 3368
http://dbpedia.org/resource/William_Wyler 3369
http://dbpedia.org/resource/Joy_Todd 3370
http://dbpedia.org/resource/CinecittÃ  3371
http://dbpedia.org/resource/Chi_Muoi_Lo 3372
http://dbpedia.org/resource/Delta_of_Venus_(film) 3373
http://dbpedia.org/resource/Category:Films_set_in_the_Northern_Territory 3374
http://dbpedia.org/resource/List_of_suicides_in_fiction 3375
http://dbpedia.org/resource/Roy_Jenson 3376
http://dbpedia.org/resource/Routledge 3377
http://dbpedia.org/class/yago/Recording104063868 3378
http://dbpedia.org/resource/The_Mole_People_(film) 3379
http://dbpedia.org/resource/Phantasm_III:_Lord_of_the_Dead 3380
http://dbpedia.org/resource/Category:Films_set_in_Egypt 3381
http://dbpedia.org/resource/Safe-cracking 3382
http://dbpedia.org/resource/Mark_Johnson_(producer) 3383
http://dbpedia.org/resource/List_of_film_series_with_seven_entries 3384
http://dbpedia.org/resource/Lewis_Colick 3385
http://dbpedia.org/resource/Bernie_Casey 3386
http://dbpedia.org/resource/Alexander_Godunov 3387
http://dbpedia.org/resource/Robert_Lee_Minor 3388
http://dbpedia.org/resource/Category:Films_shot_in_Malta 3389
http://dbpedia.org/resource/List_of_comedy_films_of_the_1990s 3390
http://dbpedia.org/resource/Golden_Globe_Award_for_Best_Supporting_Actor_â_Motion_Picture 3391
http://dbpedia.org/resource/John_Lounsbery 3392
http://dbpedia.org/resource/Golden_Globe_Award 3393
http://dbpedia.org/resource/Rob_Minkoff 3394
http://dbpedia.org/resource/Tom_Waits_discography 3395
http://dbpedia.org/resource/Sarah_Silverman 3396
http://dbpedia.org/resource/Jean-Luc_Godard 3397
http://dbpedia.org/resource/Peter_Przygodda 3398
http://dbpedia.org/resource/Deaths_in_2003 3399
http://dbpedia.org/resource/Jaws_3-D 3400
http://dbpedia.org/resource/Indiana_Jones_and_the_Kingdom_of_the_Crystal_Skull 3401
http://dbpedia.org/resource/Category:American_political_comedy_films 3402
http://dbpedia.org/resource/Category:Films_set_in_Montana 3403
http://dbpedia.org/resource/Les_Visiteurs 3404
http://dbpedia.org/resource/List_of_1998_box_office_number-one_films_in_the_United_States 3405
http://dbpedia.org/resource/Scotty_(Star_Trek) 3406
http://dbpedia.org/resource/Prom_Night_IV:_Deliver_Us_from_Evil 3407
http://dbpedia.org/resource/List_of_films_set_in_New_York_City 3408
http://dbpedia.org/resource/Academy_Award_for_Best_Original_Score 3409
http://dbpedia.org/resource/List_of_film_series_with_four_entries 3410
http://dbpedia.org/resource/The_Winter_Guest 3411
http://dbpedia.org/resource/George_Barnes_(cinematographer) 3412
http://dbpedia.org/resource/Irene_Sharaff 3413
http://dbpedia.org/resource/55th_Golden_Globe_Awards 3414
http://dbpedia.org/resource/White_Squall_(film) 3415
http://dbpedia.org/resource/George_Clooney 3416
http://dbpedia.org/resource/There's_Something_About_Mary 3417
http://dbpedia.org/resource/Category:Political_thriller_films 3418
http://dbpedia.org/resource/Richard_Maibaum 3419
http://dbpedia.org/resource/Michael_Gore 3420
http://dbpedia.org/resource/Stephen_Mirrione 3421
http://dbpedia.org/resource/Bloody_Disgusting 3422
http://dbpedia.org/resource/Adrian_Lyne 3423
http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_(1934_film) 3424
http://dbpedia.org/resource/Prague 3425
http://dbpedia.org/resource/Tony_Bennett 3426
http://dbpedia.org/resource/Chris_Columbus_(filmmaker) 3427
http://dbpedia.org/resource/London_in_film 3428
http://dbpedia.org/resource/List_of_oldest_and_youngest_Academy_Award_winners_and_nominees 3429
http://dbpedia.org/resource/Fred_J._Koenekamp 3430
http://dbpedia.org/resource/Category:Films_about_exorcism 3431
http://dbpedia.org/resource/New_York_Film_Critics_Circle_Award_for_Best_Cinematographer 3432
http://dbpedia.org/resource/MTV 3433
http://dbpedia.org/resource/The_7th_Voyage_of_Sinbad 3434
http://dbpedia.org/resource/List_of_1981_box_office_number-one_films_in_the_United_States 3435
http://dbpedia.org/resource/The_Body_Snatcher_(film) 3436
http://dbpedia.org/resource/David_Prowse 3437
http://dbpedia.org/resource/Speed_SFX 3438
http://dbpedia.org/resource/David_Thomson_(film_critic) 3439
http://dbpedia.org/resource/Category:Film_scores_by_Lalo_Schifrin 3440
http://dbpedia.org/resource/Kidnapped_(1960_film) 3441
http://dbpedia.org/resource/Grosse_Fatigue 3442
http://dbpedia.org/resource/Tender_Mercies 3443
http://dbpedia.org/resource/Jared_Leto 3444
http://dbpedia.org/class/yago/WikicatZombieFilms 3445
http://dbpedia.org/resource/List_of_Star_Trek_characters_(NâS) 3446
http://dbpedia.org/resource/Billy_Crudup 3447
http://dbpedia.org/resource/The_Nightmare_Before_Christmas 3448
http://dbpedia.org/resource/John_Roselius 3449
http://dbpedia.org/resource/Bak_Il 3450
http://dbpedia.org/resource/Category:Films_that_won_the_Academy_Award_for_Best_Makeup 3451
http://dbpedia.org/resource/Belita_Moreno 3452
http://dbpedia.org/resource/52nd_British_Academy_Film_Awards 3453
http://dbpedia.org/resource/Pre-production 3454
http://dbpedia.org/resource/List_of_Universal_Pictures_films 3455
http://dbpedia.org/resource/Category:1970s_comedy_films 3456
http://dbpedia.org/resource/Robert_G._Henderson 3457
http://dbpedia.org/resource/Regina_Taylor 3458
http://dbpedia.org/resource/Blue_Ribbon_Awards_for_Best_Foreign_Film 3459
http://dbpedia.org/class/yago/Wikicat1961Films 3460
http://dbpedia.org/resource/Mary_Shelley's_Frankenstein_(film) 3461
http://dbpedia.org/resource/Will_Sasso 3462
http://dbpedia.org/resource/John_Mahoney 3463
http://dbpedia.org/resource/List_of_people_from_Illinois 3464
http://dbpedia.org/resource/George_Lucas 3465
http://dbpedia.org/resource/List_of_films_based_on_television_programs 3466
http://dbpedia.org/resource/John_Travolta 3467
http://dbpedia.org/resource/Bavaria_Film 3468
http://dbpedia.org/resource/Biltmore_Estate 3469
http://dbpedia.org/resource/Toshiro_Mifune 3470
http://dbpedia.org/resource/Philip_Akin 3471
http://dbpedia.org/resource/1995_Cannes_Film_Festival 3472
http://dbpedia.org/resource/Category:Films_shot_at_Pinewood_Studios 3473
http://dbpedia.org/resource/Hamlet_(2000_film) 3474
http://dbpedia.org/resource/%22Weird_Al%22_Yankovic 3475
http://dbpedia.org/resource/United_States_Postal_Service 3476
http://dbpedia.org/resource/Tango 3477
http://dbpedia.org/resource/Category:Films_adapted_from_science_fiction_short_stories 3478
http://dbpedia.org/resource/Category:Screenplays_by_Babaloo_Mandel 3479
http://dbpedia.org/resource/Paul_Comi 3480
http://dbpedia.org/resource/Marcus_Miller 3481
http://dbpedia.org/resource/Mafia_(1993_film) 3482
http://dbpedia.org/resource/Cynthia_Stevenson 3483
http://dbpedia.org/resource/Ewen_Bremner 3484
http://dbpedia.org/resource/1998_in_film 3485
http://dbpedia.org/resource/David_V._Picker 3486
http://dbpedia.org/resource/Amityville_II:_The_Possession 3487
http://dbpedia.org/resource/List_of_films_set_around_New_Year 3488
http://dbpedia.org/resource/CÃ©sar_Award_for_Best_Production_Design 3489
http://dbpedia.org/resource/Boston_Society_of_Film_Critics_Award_for_Best_Director 3490
http://dbpedia.org/resource/Category:Dimension_Films_films 3491
http://dbpedia.org/resource/The_Ghost_of_Frankenstein 3492
http://dbpedia.org/resource/Palme_d'Or 3493
http://dbpedia.org/resource/Category:Films_about_religion 3494
http://dbpedia.org/resource/Jackie_Chan 3495
http://dbpedia.org/resource/Category:Films_based_on_Dark_Horse_Comics 3496
http://dbpedia.org/resource/Chris_Moore_(film_producer) 3497
http://dbpedia.org/resource/Jessica_Harper 3498
http://dbpedia.org/resource/Extra_(actor) 3499
http://dbpedia.org/resource/List_of_Warner_Bros._films 3500
http://dbpedia.org/resource/List_of_actors_with_two_or_more_Academy_Award_nominations_in_acting_categories 3501
http://dbpedia.org/resource/List_of_lesbian,_gay,_bisexual_or_transgender-related_films_of_1999 3502
http://dbpedia.org/class/yago/WikicatFilmsDirectedByJoelSchumacher 3503
http://dbpedia.org/resource/Daniel_Goldberg_(producer) 3504
http://dbpedia.org/resource/Allies_of_World_War_II 3505
http://dbpedia.org/resource/Soldier_of_Orange 3506
http://dbpedia.org/resource/The_Rolling_Stones 3507
http://dbpedia.org/resource/The_Fabulous_Baker_Boys 3508
http://dbpedia.org/resource/Category:British_musical_films 3509
http://dbpedia.org/resource/Boston_Society_of_Film_Critics_Awards_1999 3510
http://dbpedia.org/resource/Geffen_Records 3511
http://dbpedia.org/resource/Lionel_Lindon 3512
http://dbpedia.org/resource/Category:Films_set_in_schools 3513
http://dbpedia.org/resource/The_Fifth_Element 3514
http://dbpedia.org/resource/Takeshi_Aono 3515
http://dbpedia.org/resource/The_Wood 3516
http://dbpedia.org/resource/George_Sanders 3517
http://dbpedia.org/resource/Psychological_horror 3518
http://dbpedia.org/resource/Andrew_Lauer 3519
http://dbpedia.org/resource/X_rating 3520
http://dbpedia.org/resource/Category:Psychological_thriller_films 3521
http://dbpedia.org/resource/Vic_Tayback 3522
http://dbpedia.org/resource/Mykelti_Williamson 3523
http://dbpedia.org/resource/EMI_Films 3524
http://dbpedia.org/resource/Jason_Priestley 3525
http://dbpedia.org/resource/New_Mexico 3526
http://dbpedia.org/resource/Richard_Morrison_(film_titles_designer) 3527
http://dbpedia.org/resource/Joe_Roth 3528
http://dbpedia.org/class/yago/WikicatGamblingFilms 3529
http://dbpedia.org/resource/The_Razor's_Edge_(1984_film) 3530
http://dbpedia.org/resource/Paula_Weinstein 3531
http://dbpedia.org/resource/Vancouver 3532
http://dbpedia.org/resource/The_Craft_(film) 3533
http://dbpedia.org/resource/A_Simple_Plan_(film) 3534
http://dbpedia.org/resource/List_of_fictional_doctors 3535
http://dbpedia.org/resource/The_Cabinet_of_Dr._Caligari 3536
http://dbpedia.org/class/yago/WikicatPoliticalFilms 3537
http://dbpedia.org/resource/Hush_(1998_film) 3538
http://dbpedia.org/resource/Category:Films_set_in_Vienna 3539
http://dbpedia.org/resource/Sullivan_Bluth_Studios 3540
http://dbpedia.org/resource/Ernest_Gold_(composer) 3541
http://dbpedia.org/class/yago/WikicatExploitationFilms 3542
http://dbpedia.org/resource/70th_Academy_Awards 3543
http://dbpedia.org/resource/Glenn_Close 3544
http://dbpedia.org/resource/Dean_Wright 3545
http://dbpedia.org/resource/South_Park 3546
http://dbpedia.org/resource/Category:1920s_comedy_films 3547
http://dbpedia.org/resource/Disaster_film 3548
http://dbpedia.org/resource/Category:Films_shot_in_Russia 3549
http://dbpedia.org/resource/Pam_Grier 3550
http://dbpedia.org/resource/Night_of_the_Creeps 3551
http://dbpedia.org/resource/List_of_adventure_films_of_the_1970s 3552
http://dbpedia.org/resource/J._Todd_Anderson 3553
http://dbpedia.org/resource/Griffin_and_Phoenix_(1976_film) 3554
http://dbpedia.org/resource/Satellite_Awards 3555
http://dbpedia.org/resource/Aaron_Sorkin 3556
http://dbpedia.org/resource/Category:Films_directed_by_Edward_Zwick 3557
http://dbpedia.org/resource/David_Brenner_(editor) 3558
http://dbpedia.org/resource/Category:Films_shot_in_Scotland 3559
http://dbpedia.org/resource/Category:Films_directed_by_John_Landis 3560
http://dbpedia.org/resource/Alan_Cumming 3561
http://dbpedia.org/resource/Tim_Daly 3562
http://dbpedia.org/class/yago/Wikicat1990sCrimeDramaFilms 3563
http://dbpedia.org/resource/Spanish_language 3564
http://dbpedia.org/resource/BBC 3565
http://dbpedia.org/resource/List_of_film_series_with_three_entries 3566
http://dbpedia.org/resource/Frank_Langella 3567
http://dbpedia.org/resource/Michael_Crichton 3568
http://dbpedia.org/resource/List_of_songs_written_by_Diane_Warren 3569
http://dbpedia.org/resource/Steve_Bartek 3570
http://dbpedia.org/resource/The_Godfather_Part_III 3571
